token_id,freq,primary_lang,tier,concentration,mse,rel_err,row_norm
120171,2,rus_Cyrl,high,1.0,3.30063e-06,0.092095,0.892744
146228,2,rus_Cyrl,high,1.0,4.16e-06,0.093277,0.989549
39526,2,rus_Cyrl,high,1.0,6.77854e-06,0.0941101,1.25198
83384,2,rus_Cyrl,high,1.0,5.09331e-06,0.0938278,1.08851
19046,2,rus_Cyrl,high,1.0,8.74188e-06,0.0922375,1.45064
33736,2,rus_Cyrl,high,1.0,6.57515e-06,0.0924357,1.25539
183597,2,rus_Cyrl,high,1.0,3.31121e-06,0.0895942,0.919133
169425,2,rus_Cyrl,high,1.0,5.6695e-06,0.0921888,1.16885
133444,2,rus_Cyrl,high,1.0,5.25962e-06,0.0893887,1.16107
125564,2,rus_Cyrl,high,1.0,8.09094e-06,0.0908034,1.41763
190447,2,rus_Cyrl,high,1.0,6.05674e-06,0.0892141,1.24839
236602,2,rus_Cyrl,high,1.0,5.63848e-06,0.0921287,1.16641
85060,2,rus_Cyrl,high,1.0,6.20587e-06,0.0895777,1.25854
197435,2,rus_Cyrl,high,1.0,5.46367e-06,0.0959204,1.1028
96932,2,rus_Cyrl,high,1.0,6.24641e-06,0.0947516,1.1937
143082,2,rus_Cyrl,high,1.0,7.0717e-06,0.0943871,1.27501
48749,2,rus_Cyrl,high,1.0,6.4525e-06,0.0893338,1.28681
99540,2,rus_Cyrl,high,1.0,3.97753e-06,0.0938471,0.961726
58839,2,rus_Cyrl,high,1.0,8.46638e-06,0.0932373,1.41229
18166,2,rus_Cyrl,high,1.0,8.1495e-06,0.0890869,1.45016
191642,2,rus_Cyrl,high,1.0,7.39738e-06,0.0900975,1.36613
125747,2,rus_Cyrl,high,1.0,6.05695e-06,0.0893228,1.24689
74221,2,rus_Cyrl,high,1.0,4.23041e-06,0.090643,1.02689
39395,2,rus_Cyrl,high,1.0,4.50001e-06,0.0908334,1.05688
200012,2,rus_Cyrl,high,1.0,4.48366e-06,0.0909575,1.05352
49543,2,rus_Cyrl,high,1.0,7.52474e-06,0.0908352,1.36665
135134,2,rus_Cyrl,high,1.0,7.03739e-06,0.0920762,1.30384
119816,2,rus_Cyrl,high,1.0,6.74253e-06,0.0900692,1.30467
53044,2,rus_Cyrl,high,1.0,8.57118e-06,0.0889749,1.48908
211364,2,rus_Cyrl,high,1.0,6.01617e-06,0.0910181,1.21954
82111,2,rus_Cyrl,high,1.0,5.14082e-06,0.0919495,1.11592
238090,2,rus_Cyrl,high,1.0,7.62852e-06,0.0923992,1.35275
218453,2,rus_Cyrl,high,1.0,4.95597e-06,0.0904933,1.1133
43151,2,rus_Cyrl,high,1.0,2.95548e-06,0.0904083,0.860539
93424,2,rus_Cyrl,high,1.0,7.36832e-06,0.0944793,1.30021
152558,2,rus_Cyrl,high,1.0,5.99943e-06,0.0948386,1.16879
47687,2,rus_Cyrl,high,1.0,3.92774e-06,0.0925907,0.968655
99212,2,rus_Cyrl,high,1.0,4.45104e-06,0.0920022,1.03776
243804,2,rus_Cyrl,high,1.0,4.53229e-06,0.0896941,1.07414
79896,2,rus_Cyrl,high,1.0,5.4124e-06,0.0919619,1.14486
80684,2,rus_Cyrl,high,1.0,5.74259e-06,0.0960785,1.12874
48162,2,rus_Cyrl,high,1.0,8.59929e-06,0.0899885,1.47472
79136,2,rus_Cyrl,high,1.0,4.52956e-06,0.0898914,1.07146
20496,2,rus_Cyrl,high,1.0,5.55495e-06,0.0888046,1.20107
167023,2,rus_Cyrl,high,1.0,4.36031e-06,0.0919615,1.02759
213666,2,rus_Cyrl,high,1.0,5.98544e-06,0.0908675,1.21844
201960,2,rus_Cyrl,high,1.0,4.02647e-06,0.0938643,0.967446
101145,2,rus_Cyrl,high,1.0,7.84368e-06,0.0894148,1.41748
38828,2,rus_Cyrl,high,1.0,6.59914e-06,0.0885951,1.3122
81134,2,rus_Cyrl,high,1.0,5.32958e-06,0.0900845,1.15974
181304,2,rus_Cyrl,high,1.0,4.5038e-06,0.0915215,1.04938
146821,2,rus_Cyrl,high,1.0,4.09499e-06,0.0940689,0.973522
68909,2,rus_Cyrl,high,1.0,5.65767e-06,0.0922532,1.16682
224354,2,rus_Cyrl,high,1.0,3.87394e-06,0.0964201,0.923791
69241,2,rus_Cyrl,high,1.0,4.43742e-06,0.0942251,1.01173
46470,2,rus_Cyrl,high,1.0,8.19271e-06,0.0939643,1.37853
12591,2,rus_Cyrl,high,1.0,8.10681e-06,0.0889981,1.4478
240194,2,rus_Cyrl,high,1.0,7.942e-06,0.0928163,1.37406
201966,2,rus_Cyrl,high,1.0,3.72495e-06,0.0922507,0.946794
177823,2,rus_Cyrl,high,1.0,5.17444e-06,0.0935799,1.10005
217188,2,rus_Cyrl,high,1.0,4.46503e-06,0.0887804,1.07711
28507,2,rus_Cyrl,high,1.0,6.41923e-06,0.0920429,1.24571
83603,2,rus_Cyrl,high,1.0,3.97839e-06,0.0905501,0.99685
56222,2,rus_Cyrl,high,1.0,4.41933e-06,0.0938311,1.0139
88398,2,rus_Cyrl,high,1.0,3.91613e-06,0.0930698,0.962242
170085,2,rus_Cyrl,high,1.0,3.76023e-06,0.0896712,0.978631
15253,2,rus_Cyrl,high,1.0,6.70956e-06,0.0923741,1.269
97461,2,rus_Cyrl,high,1.0,3.60298e-06,0.086787,0.989786
60765,2,rus_Cyrl,high,1.0,3.26964e-06,0.090474,0.904464
32290,2,rus_Cyrl,high,1.0,6.66702e-06,0.0896594,1.30327
61611,2,rus_Cyrl,high,1.0,5.15701e-06,0.0906349,1.13388
124130,2,rus_Cyrl,high,1.0,5.10163e-06,0.0892463,1.14533
133220,2,rus_Cyrl,high,1.0,8.49323e-06,0.0951801,1.38566
181134,2,rus_Cyrl,high,1.0,4.48701e-06,0.09223,1.03937
175307,2,rus_Cyrl,high,1.0,5.01361e-06,0.0905354,1.11924
67289,2,rus_Cyrl,high,1.0,6.17108e-06,0.0888918,1.26469
216265,2,rus_Cyrl,high,1.0,5.66034e-06,0.0925735,1.16305
70460,2,rus_Cyrl,high,1.0,6.3695e-06,0.0892371,1.27989
62888,2,rus_Cyrl,high,1.0,7.61676e-06,0.0940005,1.32868
24674,2,rus_Cyrl,high,1.0,7.94777e-06,0.0931478,1.36967
26655,2,rus_Cyrl,high,1.0,7.18466e-06,0.0923369,1.31369
144051,2,rus_Cyrl,high,1.0,4.95727e-06,0.0908346,1.10926
166977,2,rus_Cyrl,high,1.0,4.85467e-06,0.0925251,1.07767
152266,2,rus_Cyrl,high,1.0,3.9553e-06,0.0878271,1.02477
90552,2,rus_Cyrl,high,1.0,4.26837e-06,0.0945521,0.988837
169814,2,rus_Cyrl,high,1.0,3.56689e-06,0.0901011,0.948593
126356,2,rus_Cyrl,high,1.0,5.46767e-06,0.0922464,1.14714
203662,2,rus_Cyrl,high,1.0,4.29868e-06,0.0932254,1.00646
53716,2,rus_Cyrl,high,1.0,8.21914e-06,0.0906485,1.43126
44180,2,rus_Cyrl,high,1.0,4.73322e-06,0.091636,1.07443
16930,2,rus_Cyrl,high,1.0,3.23086e-06,0.0909409,0.894468
218111,2,rus_Cyrl,high,1.0,4.68433e-06,0.0933551,1.04918
211683,2,rus_Cyrl,high,1.0,5.12804e-06,0.0915918,1.11888
153301,2,rus_Cyrl,high,1.0,4.9637e-06,0.0940298,1.07226
88901,2,rus_Cyrl,high,1.0,4.40752e-06,0.095405,0.995843
225630,2,rus_Cyrl,high,1.0,5.39693e-06,0.088494,1.18802
143621,2,rus_Cyrl,high,1.0,4.19987e-06,0.0910427,1.01868
251704,2,rus_Cyrl,high,1.0,3.9194e-06,0.0934233,0.959003
174972,2,rus_Cyrl,high,1.0,7.92364e-06,0.0916236,1.39034
84755,2,rus_Cyrl,high,1.0,3.84115e-06,0.0914395,0.969978
88900,2,rus_Cyrl,high,1.0,4.40171e-06,0.095225,0.997068
250797,2,rus_Cyrl,high,1.0,3.7032e-06,0.0935513,0.930902
93624,2,rus_Cyrl,high,1.0,5.67537e-06,0.0930138,1.15908
189988,2,rus_Cyrl,high,1.0,3.81981e-06,0.0890383,0.993365
212991,2,rus_Cyrl,high,1.0,4.26983e-06,0.0915223,1.02175
161088,2,rus_Cyrl,high,1.0,4.83106e-06,0.0901774,1.10303
141821,2,rus_Cyrl,high,1.0,5.76934e-06,0.0931703,1.16668
236101,2,rus_Cyrl,high,1.0,5.76269e-06,0.0924697,1.17484
88457,2,rus_Cyrl,high,1.0,4.43511e-06,0.0902102,1.05648
144253,2,rus_Cyrl,high,1.0,6.5388e-06,0.095975,1.20575
27583,2,rus_Cyrl,high,1.0,8.35243e-06,0.0897086,1.45793
146647,2,rus_Cyrl,high,1.0,4.56129e-06,0.095478,1.01229
155758,2,rus_Cyrl,high,1.0,4.72906e-06,0.0937837,1.04936
112549,2,rus_Cyrl,high,1.0,3.60606e-06,0.0890899,0.964613
203199,2,rus_Cyrl,high,1.0,3.81347e-06,0.0904584,0.976959
157203,2,rus_Cyrl,high,1.0,4.20421e-06,0.0884352,1.04926
184243,2,rus_Cyrl,high,1.0,5.54709e-06,0.0939063,1.13502
143342,2,rus_Cyrl,high,1.0,5.59124e-06,0.0926021,1.15558
98254,2,rus_Cyrl,high,1.0,3.79608e-06,0.0927011,0.951148
127809,2,rus_Cyrl,high,1.0,4.98175e-06,0.0919714,1.09826
101509,2,rus_Cyrl,high,1.0,5.68705e-06,0.0922294,1.17014
26118,2,rus_Cyrl,high,1.0,7.76894e-06,0.0912613,1.38216
41005,2,rus_Cyrl,high,1.0,6.42676e-06,0.0908369,1.26299
147763,2,rus_Cyrl,high,1.0,4.53906e-06,0.0858995,1.12242
130306,2,rus_Cyrl,high,1.0,5.20587e-06,0.0955246,1.08093
32202,2,rus_Cyrl,high,1.0,7.66488e-06,0.0926996,1.35157
182118,2,rus_Cyrl,high,1.0,3.70444e-06,0.0912434,0.954607
79100,2,rus_Cyrl,high,1.0,4.0071e-06,0.0906943,0.998849
55372,2,rus_Cyrl,high,1.0,4.71373e-06,0.0934461,1.05144
253138,2,rus_Cyrl,high,1.0,4.52351e-06,0.0955134,1.00772
95699,2,rus_Cyrl,high,1.0,3.67624e-06,0.0932327,0.930677
181206,2,rus_Cyrl,high,1.0,4.28863e-06,0.0908937,1.03108
212999,2,rus_Cyrl,high,1.0,3.66372e-06,0.091432,0.947388
141603,2,rus_Cyrl,high,1.0,5.60788e-06,0.0900352,1.19029
43110,2,rus_Cyrl,high,1.0,5.00417e-06,0.091935,1.10116
134676,2,rus_Cyrl,high,1.0,6.68393e-06,0.0894964,1.3073
138441,2,rus_Cyrl,high,1.0,4.15861e-06,0.0891188,1.03555
112033,2,rus_Cyrl,high,1.0,3.8961e-06,0.0941492,0.948775
194108,2,rus_Cyrl,high,1.0,4.8354e-06,0.0947822,1.04992
73629,2,rus_Cyrl,high,1.0,6.09225e-06,0.091662,1.21861
178822,2,rus_Cyrl,high,1.0,4.45342e-06,0.0940618,1.01531
149935,2,rus_Cyrl,high,1.0,7.54703e-06,0.0890941,1.39542
152578,2,rus_Cyrl,high,1.0,4.16233e-06,0.0940848,0.981327
207815,2,rus_Cyrl,high,1.0,6.87996e-06,0.0975712,1.21657
132336,2,rus_Cyrl,high,1.0,7.33972e-06,0.0915497,1.33921
87477,2,rus_Cyrl,high,1.0,7.66452e-06,0.0948111,1.32144
233718,2,rus_Cyrl,high,1.0,7.96473e-06,0.0912789,1.3992
162012,2,rus_Cyrl,high,1.0,6.79757e-06,0.0917061,1.2866
181620,2,rus_Cyrl,high,1.0,4.96599e-06,0.0898606,1.12227
18620,2,rus_Cyrl,high,1.0,6.44682e-06,0.0874375,1.31414
213773,2,rus_Cyrl,high,1.0,6.05036e-06,0.0921146,1.20845
74901,2,rus_Cyrl,high,1.0,6.7321e-06,0.0909691,1.29076
80444,2,rus_Cyrl,high,1.0,5.21062e-06,0.0905879,1.14035
93537,2,rus_Cyrl,high,1.0,5.05627e-06,0.0902169,1.12796
79843,2,rus_Cyrl,high,1.0,3.54646e-06,0.0886808,0.961021
24528,2,rus_Cyrl,high,1.0,7.84297e-06,0.0916,1.3836
10561,2,rus_Cyrl,high,1.0,8.65465e-06,0.0932744,1.42734
201744,2,rus_Cyrl,high,1.0,3.74547e-06,0.0880479,0.994717
33204,2,rus_Cyrl,high,1.0,7.88183e-06,0.0891603,1.42497
60845,2,rus_Cyrl,high,1.0,4.2866e-06,0.0933013,1.00423
76325,2,rus_Cyrl,high,1.0,5.51949e-06,0.0945273,1.12475
18165,2,rus_Cyrl,high,1.0,8.78544e-06,0.0931472,1.44005
150075,2,rus_Cyrl,high,1.0,5.08295e-06,0.0926952,1.10069
32869,2,rus_Cyrl,high,1.0,9.36462e-06,0.0899474,1.53965
96780,2,rus_Cyrl,high,1.0,8.6187e-06,0.093287,1.42418
45492,2,rus_Cyrl,high,1.0,4.63385e-06,0.0881038,1.10571
231292,2,rus_Cyrl,high,1.0,6.495e-06,0.0892797,1.29182
196964,2,rus_Cyrl,high,1.0,4.94749e-06,0.0887562,1.13412
151329,2,rus_Cyrl,high,1.0,6.15732e-06,0.0934018,1.20228
183383,2,rus_Cyrl,high,1.0,4.71943e-06,0.0919696,1.06897
177813,2,rus_Cyrl,high,1.0,7.10158e-06,0.0915002,1.31802
184035,2,rus_Cyrl,high,1.0,4.95986e-06,0.0976297,1.03233
101720,2,rus_Cyrl,high,1.0,4.58813e-06,0.090963,1.06566
58752,2,rus_Cyrl,high,1.0,7.19737e-06,0.0896165,1.35476
19911,2,rus_Cyrl,high,1.0,7.62413e-06,0.090396,1.38233
17543,2,rus_Cyrl,high,1.0,8.56422e-06,0.0930946,1.42261
192422,2,rus_Cyrl,high,1.0,6.28986e-06,0.0898745,1.26284
35921,2,rus_Cyrl,high,1.0,6.25139e-06,0.0927024,1.22057
239879,2,rus_Cyrl,high,1.0,4.05924e-06,0.094294,0.966948
178997,2,rus_Cyrl,high,1.0,7.35339e-06,0.0946725,1.29624
129948,2,rus_Cyrl,high,1.0,4.32288e-06,0.0912689,1.03093
166991,2,rus_Cyrl,high,1.0,3.57423e-06,0.0957706,0.893355
133433,2,rus_Cyrl,high,1.0,4.83043e-06,0.0926416,1.07362
141487,2,rus_Cyrl,high,1.0,6.3547e-06,0.0882882,1.29214
110833,2,rus_Cyrl,high,1.0,5.71545e-06,0.0925696,1.16875
190038,2,rus_Cyrl,high,1.0,7.82041e-06,0.0904248,1.39956
235685,2,rus_Cyrl,high,1.0,4.29085e-06,0.088366,1.06084
126561,2,rus_Cyrl,high,1.0,9.1375e-06,0.0906134,1.50969
208525,2,rus_Cyrl,high,1.0,6.29371e-06,0.0920804,1.23297
215927,2,rus_Cyrl,high,1.0,5.52095e-06,0.0981694,1.08317
88489,2,rus_Cyrl,high,1.0,8.30514e-06,0.0910858,1.43182
141466,2,rus_Cyrl,high,1.0,7.51852e-06,0.092731,1.33815
52939,2,rus_Cyrl,high,1.0,7.51453e-06,0.091687,1.35303
250540,2,rus_Cyrl,high,1.0,4.86908e-06,0.0908826,1.09877
122724,2,rus_Cyrl,high,1.0,5.1371e-06,0.088999,1.15249
38541,2,rus_Cyrl,high,1.0,6.17105e-06,0.0955881,1.17609
63439,2,rus_Cyrl,high,1.0,6.88089e-06,0.0931819,1.27396
216446,2,rus_Cyrl,high,1.0,6.30317e-06,0.0915096,1.24159
127261,2,rus_Cyrl,high,1.0,4.98058e-06,0.0906082,1.11465
124161,2,rus_Cyrl,high,1.0,4.85271e-06,0.0908019,1.0979
106082,2,rus_Cyrl,high,1.0,5.26899e-06,0.091501,1.13528
251805,2,rus_Cyrl,high,1.0,4.94219e-06,0.0921223,1.09209
21406,2,rus_Cyrl,high,1.0,8.10849e-06,0.0938913,1.37249
117348,2,rus_Cyrl,high,1.0,5.14454e-06,0.0934987,1.09782
182866,2,rus_Cyrl,high,1.0,5.65939e-06,0.0914877,1.17676
249540,2,rus_Cyrl,high,1.0,3.95284e-06,0.0896245,1.00391
223883,2,rus_Cyrl,high,1.0,5.52662e-06,0.0953465,1.11581
95414,2,rus_Cyrl,high,1.0,4.3911e-06,0.0926482,1.02356
90111,2,rus_Cyrl,high,1.0,6.26832e-06,0.0916675,1.23602
140760,2,rus_Cyrl,high,1.0,5.62775e-06,0.0930122,1.15423
234990,2,rus_Cyrl,high,1.0,5.42889e-06,0.0912705,1.15529
95270,2,rus_Cyrl,high,1.0,4.08641e-06,0.091283,1.00218
64888,2,rus_Cyrl,high,1.0,4.15243e-06,0.0943269,0.977643
176935,2,rus_Cyrl,high,1.0,6.28236e-06,0.0916159,1.2381
145145,2,rus_Cyrl,high,1.0,6.83045e-06,0.096762,1.22232
95817,2,rus_Cyrl,high,1.0,5.0473e-06,0.0896475,1.13411
226228,2,rus_Cyrl,high,1.0,5.5236e-06,0.0905311,1.17484
121682,2,rus_Cyrl,high,1.0,4.53548e-06,0.0943237,1.02178
253180,2,rus_Cyrl,high,1.0,3.673e-06,0.0926896,0.935717
38327,2,rus_Cyrl,high,1.0,8.16063e-06,0.0933004,1.38562
39542,2,rus_Cyrl,high,1.0,4.7603e-06,0.0907166,1.08842
245376,2,rus_Cyrl,high,1.0,5.09146e-06,0.0875741,1.16603
120532,2,rus_Cyrl,high,1.0,5.38386e-06,0.0907109,1.15758
164768,2,rus_Cyrl,high,1.0,5.5687e-06,0.0933392,1.14414
175242,2,rus_Cyrl,high,1.0,4.33537e-06,0.0907588,1.03822
35213,2,rus_Cyrl,high,1.0,8.33843e-06,0.0943235,1.38544
241379,2,rus_Cyrl,high,1.0,4.17011e-06,0.0889062,1.03946
150527,2,rus_Cyrl,high,1.0,7.61698e-06,0.0937127,1.33278
50428,2,rus_Cyrl,high,1.0,6.14128e-06,0.0906666,1.23694
108074,2,rus_Cyrl,high,1.0,5.28227e-06,0.0926949,1.12207
248308,2,rus_Cyrl,high,1.0,4.35978e-06,0.0979098,0.965098
76879,2,rus_Cyrl,high,1.0,5.09958e-06,0.0951951,1.07354
214038,2,rus_Cyrl,high,1.0,4.12204e-06,0.0926528,0.99166
25928,2,rus_Cyrl,high,1.0,6.46418e-06,0.0910161,1.26416
42904,2,rus_Cyrl,high,1.0,4.90219e-06,0.093207,1.07501
105498,2,rus_Cyrl,high,1.0,6.24016e-06,0.0909783,1.24258
202165,2,rus_Cyrl,high,1.0,6.47847e-06,0.0939355,1.22623
225784,2,rus_Cyrl,high,1.0,5.89623e-06,0.0928387,1.18365
110762,2,rus_Cyrl,high,1.0,5.94817e-06,0.0909643,1.21335
210362,2,rus_Cyrl,high,1.0,6.64448e-06,0.0897996,1.29903
125970,2,rus_Cyrl,high,1.0,4.48797e-06,0.0932005,1.02866
245238,2,rus_Cyrl,high,1.0,4.55735e-06,0.0897637,1.07627
140757,2,rus_Cyrl,high,1.0,7.66423e-06,0.0936933,1.33718
56646,2,rus_Cyrl,high,1.0,8.31456e-06,0.0894374,1.45903
48123,2,rus_Cyrl,high,1.0,8.39911e-06,0.0954712,1.37375
215257,2,rus_Cyrl,high,1.0,5.76302e-06,0.0931544,1.16624
236102,2,rus_Cyrl,high,1.0,3.82165e-06,0.0938103,0.943061
173757,2,rus_Cyrl,high,1.0,7.51849e-06,0.0932263,1.33104
157541,2,rus_Cyrl,high,1.0,4.20387e-06,0.0939638,0.987481
126978,2,rus_Cyrl,high,1.0,5.12135e-06,0.0958764,1.06818
155498,2,rus_Cyrl,high,1.0,3.89057e-06,0.0930002,0.959815
111040,2,rus_Cyrl,high,1.0,4.97667e-06,0.0898141,1.12406
182807,2,rus_Cyrl,high,1.0,3.55963e-06,0.0902221,0.946357
53367,2,rus_Cyrl,high,1.0,7.7656e-06,0.0922885,1.36648
246303,2,rus_Cyrl,high,1.0,4.65608e-06,0.0898309,1.08705
41464,2,rus_Cyrl,high,1.0,4.0682e-06,0.0954431,0.956361
238660,2,rus_Cyrl,high,1.0,5.92767e-06,0.0921277,1.19596
55822,2,rus_Cyrl,high,1.0,7.45418e-06,0.0938633,1.31634
194162,2,rus_Cyrl,high,1.0,6.63795e-06,0.0935093,1.24689
245910,2,rus_Cyrl,high,1.0,4.07225e-06,0.092292,0.989505
174974,2,rus_Cyrl,high,1.0,5.41102e-06,0.0918856,1.14566
164806,2,rus_Cyrl,high,1.0,5.19934e-06,0.09275,1.11256
218950,2,rus_Cyrl,high,1.0,4.10346e-06,0.0936438,0.978952
76208,2,rus_Cyrl,high,1.0,4.43287e-06,0.0919948,1.03572
85756,2,rus_Cyrl,high,1.0,3.56915e-06,0.0915413,0.933964
185394,2,rus_Cyrl,high,1.0,3.69149e-06,0.0920047,0.945051
233859,2,rus_Cyrl,high,1.0,6.75779e-06,0.0926311,1.27002
55293,2,rus_Cyrl,high,1.0,3.7885e-06,0.0924371,0.952911
40374,2,rus_Cyrl,high,1.0,7.87985e-06,0.0926511,1.37111
101504,2,rus_Cyrl,high,1.0,5.4956e-06,0.092032,1.15275
77502,2,rus_Cyrl,high,1.0,7.71319e-06,0.0926296,1.35685
59333,2,rus_Cyrl,high,1.0,2.99045e-06,0.090578,0.863994
123096,2,rus_Cyrl,high,1.0,4.39416e-06,0.0919499,1.0317
20990,2,rus_Cyrl,high,1.0,7.87323e-06,0.0921039,1.37868
131262,2,rus_Cyrl,high,1.0,4.16062e-06,0.0957596,0.963966
180849,2,rus_Cyrl,high,1.0,3.21048e-06,0.0899239,0.901726
35240,2,rus_Cyrl,high,1.0,4.42363e-06,0.0942806,1.00956
62740,2,rus_Cyrl,high,1.0,9.44434e-06,0.0903199,1.53981
133071,2,rus_Cyrl,high,1.0,5.2372e-06,0.0912836,1.13454
60809,2,rus_Cyrl,high,1.0,5.12691e-06,0.0940302,1.08975
37312,2,rus_Cyrl,high,1.0,4.03376e-06,0.0902273,1.00735
51924,2,rus_Cyrl,high,1.0,7.11249e-06,0.0917099,1.31601
133222,2,rus_Cyrl,high,1.0,7.6235e-06,0.0910104,1.37294
26494,2,rus_Cyrl,high,1.0,8.04549e-06,0.0900118,1.42607
167083,2,rus_Cyrl,high,1.0,5.09168e-06,0.094297,1.08292
120765,2,rus_Cyrl,high,1.0,7.70848e-06,0.0911423,1.37857
25196,2,rus_Cyrl,high,1.0,7.73648e-06,0.0906635,1.38837
154640,2,rus_Cyrl,high,1.0,3.90534e-06,0.0889601,1.00531
10058,2,rus_Cyrl,high,1.0,8.26328e-06,0.090675,1.43468
136936,2,rus_Cyrl,high,1.0,5.05245e-06,0.0984388,1.03335
86502,2,rus_Cyrl,high,1.0,4.87201e-06,0.0912834,1.09428
144254,2,rus_Cyrl,high,1.0,6.85436e-06,0.0959457,1.23487
141193,2,rus_Cyrl,high,1.0,7.56396e-06,0.0914046,1.36167
91102,2,rus_Cyrl,high,1.0,5.19277e-06,0.092958,1.10937
33319,2,rus_Cyrl,high,1.0,2.88712e-06,0.092737,0.829171
249539,2,rus_Cyrl,high,1.0,3.92382e-06,0.0904902,0.990645
167091,2,rus_Cyrl,high,1.0,6.28974e-06,0.0956833,1.18617
31406,2,rus_Cyrl,high,1.0,5.81377e-06,0.0921788,1.18376
86296,2,rus_Cyrl,high,1.0,5.76237e-06,0.0929985,1.16813
251572,2,rus_Cyrl,high,1.0,4.1158e-06,0.0937862,0.978933
67216,2,rus_Cyrl,high,1.0,8.49357e-06,0.0895968,1.47203
103602,2,rus_Cyrl,high,1.0,4.08823e-06,0.0897091,1.01999
254096,2,rus_Cyrl,high,1.0,4.71093e-06,0.0960521,1.02261
120646,2,rus_Cyrl,high,1.0,6.64914e-06,0.0945595,1.23408
84683,2,rus_Cyrl,high,1.0,5.80899e-06,0.0928752,1.1744
210737,2,rus_Cyrl,high,1.0,4.73289e-06,0.0903953,1.08914
52327,2,rus_Cyrl,high,1.0,6.19486e-06,0.0908402,1.23995
101075,2,rus_Cyrl,high,1.0,7.33698e-06,0.090513,1.35429
112383,2,rus_Cyrl,high,1.0,6.09164e-06,0.0913529,1.22267
69694,2,rus_Cyrl,high,1.0,4.04446e-06,0.093284,0.975637
88412,2,rus_Cyrl,high,1.0,5.43033e-06,0.0901767,1.16946
82213,2,rus_Cyrl,high,1.0,5.70584e-06,0.0937732,1.15278
215942,2,rus_Cyrl,high,1.0,4.97137e-06,0.0897462,1.12431
236769,2,rus_Cyrl,high,1.0,5.1646e-06,0.0928419,1.10774
114283,2,rus_Cyrl,high,1.0,5.61607e-06,0.0877397,1.22232
72221,2,rus_Cyrl,high,1.0,5.45262e-06,0.0893425,1.1828
42896,2,rus_Cyrl,high,1.0,7.37544e-06,0.0910653,1.3496
103236,2,rus_Cyrl,high,1.0,3.92126e-06,0.0886767,1.01057
218551,2,rus_Cyrl,high,1.0,6.35637e-06,0.0949919,1.20111
170976,2,rus_Cyrl,high,1.0,4.14629e-06,0.0907024,1.01596
34589,2,rus_Cyrl,high,1.0,6.94627e-06,0.0906969,1.31507
104824,2,rus_Cyrl,high,1.0,5.58357e-06,0.0923925,1.1574
21245,2,rus_Cyrl,high,1.0,5.41625e-06,0.0941436,1.11872
194306,2,rus_Cyrl,high,1.0,6.48824e-06,0.0911035,1.2653
56278,2,rus_Cyrl,high,1.0,7.14197e-06,0.0907362,1.33289
51130,2,rus_Cyrl,high,1.0,5.22637e-06,0.0943331,1.09673
34011,2,rus_Cyrl,high,1.0,7.71508e-06,0.0918803,1.36808
152494,2,rus_Cyrl,high,1.0,4.7255e-06,0.0886123,1.11018
175377,2,rus_Cyrl,high,1.0,5.85986e-06,0.0916014,1.19593
50427,2,rus_Cyrl,high,1.0,7.61338e-06,0.0926712,1.34744
223198,2,rus_Cyrl,high,1.0,2.78351e-06,0.0900227,0.838706
204419,2,rus_Cyrl,high,1.0,4.32329e-06,0.0934988,1.00639
196535,2,rus_Cyrl,high,1.0,5.09746e-06,0.0904449,1.12969
173980,2,rus_Cyrl,high,1.0,4.92639e-06,0.0929155,1.08104
66959,2,rus_Cyrl,high,1.0,4.48997e-06,0.0912306,1.05111
175788,2,rus_Cyrl,high,1.0,7.77826e-06,0.0934332,1.35084
107529,2,rus_Cyrl,high,1.0,5.63605e-06,0.0949977,1.13094
244583,2,rus_Cyrl,high,1.0,5.77746e-06,0.090238,1.20544
164518,2,rus_Cyrl,high,1.0,4.91667e-06,0.090751,1.10573
256172,2,rus_Cyrl,high,1.0,4.0671e-06,0.0935566,0.975513
138731,2,rus_Cyrl,high,1.0,4.77308e-06,0.0914131,1.08157
53735,2,rus_Cyrl,high,1.0,5.5188e-06,0.091136,1.16653
240902,2,rus_Cyrl,high,1.0,6.52858e-06,0.0931575,1.24124
142569,2,rus_Cyrl,high,1.0,3.91162e-06,0.0941026,0.951135
131510,2,rus_Cyrl,high,1.0,5.51546e-06,0.0918963,1.15653
225529,2,rus_Cyrl,high,1.0,4.86832e-06,0.0948303,1.05295
59032,2,rus_Cyrl,high,1.0,8.86387e-06,0.0914361,1.47353
47504,2,rus_Cyrl,high,1.0,5.74593e-06,0.0903318,1.20089
64028,2,rus_Cyrl,high,1.0,6.01391e-06,0.0938668,1.18231
24431,2,rus_Cyrl,high,1.0,6.19137e-06,0.0895317,1.25771
198504,2,rus_Cyrl,high,1.0,4.62982e-06,0.0929958,1.04709
214746,2,rus_Cyrl,high,1.0,4.34992e-06,0.0868386,1.08691
237944,2,rus_Cyrl,high,1.0,3.93313e-06,0.095922,0.935654
71169,2,rus_Cyrl,high,1.0,4.55933e-06,0.0871843,1.10835
168063,2,rus_Cyrl,high,1.0,4.91983e-06,0.091013,1.1029
170035,2,rus_Cyrl,high,1.0,5.39617e-06,0.0886306,1.18611
145373,2,rus_Cyrl,high,1.0,5.05833e-06,0.0880804,1.15555
129661,2,rus_Cyrl,high,1.0,4.87948e-06,0.0904043,1.10577
52267,2,rus_Cyrl,high,1.0,6.27191e-06,0.0896283,1.2645
